# Photometry of EPIC-210508766
# 
# Description
# 
#     This photometry was produced by Erik Petigura using the `k2phot`
#     code. We used a stationary 13.0 pixel aperture to
#     construct simple aperture photometry from the K2 target pixel
#     file. We then modeled time- and position-dependent photometric
#     variability. The size and shape of the aperture was chosen to
#     minimize noise on three-hour timescales.
# 
# Attribution
# 
#     If you use this photometry, please cite
# 
#     1. Petigura et al. 2015, ApJ, 811, 102
#     2. Aigrain et al. 2016, MNRAS, 459, 2408
# 
# Code Availability
# 
#     Public URL: https://github.com/petigura/k2phot
#     Version: v1.0
#     Git SHA: 0e63443fee2083618488daec2635a9d1af284731
# 
# Column Description
# 
#     t (float): Time [BJD_TDB]
#     cad (int): Unique cadence number
#     fbg (float): Background flux [e-/s/pixel]
#     fsap (float): Simple aperture photometry [e-/s]
#     fdt_t_rollmed (float): Flux after removing variability associated with
#          pixel position [e-/s]
#     fdt_t_roll_2D (float): Flux after removing variability associated with
#          pixel position and time [e-/s]
#     bgmask (bool): Outlier in background flux
#     thrustermask (bool): Thruster fire
#     fdtmask (bool): Observation excluded from Gaussian process model
#     fmask (bool): Observation ignored in transit search
#
t,cad,fsap,fbg,fdt_t_rollmed,fdt_t_roll_2D,bgmask,thrustermask,fdtmask,fmask
2457114.023999,106300,39971.880351,13.920449,39983.756569,40339.193335,False,False,False,False
2457114.044430,106301,39962.535686,14.408975,39989.426740,40344.901629,False,False,False,False
2457114.064862,106302,39922.683058,14.734446,39975.270902,40330.783080,False,False,False,False
2457114.085293,106303,39892.628897,14.766222,39970.090340,40325.639004,False,False,False,False
2457114.105725,106304,39860.629329,15.939645,39957.206034,40312.790414,False,False,False,False
2457114.126156,106305,39834.982108,15.524304,39978.965560,40334.584917,False,False,False,False
2457114.146588,106306,39792.049972,14.232930,39979.973698,40335.627326,False,False,False,False
2457114.167020,106307,39762.011933,14.920878,39991.984088,40347.671312,False,False,False,False
2457114.187451,106308,39696.918286,14.843482,39983.566039,40339.286217,False,False,False,False
2457114.207883,106309,39970.232347,15.029094,39943.146864,40298.899389,False,True,True,True
2457114.228314,106310,40014.240044,13.386757,39980.170052,40335.954347,False,False,False,False
2457114.248746,106311,39996.339825,16.533298,39972.997501,40328.813024,False,False,False,False
2457114.269177,106312,39973.449629,14.834116,39966.087097,40321.933339,False,False,False,False
2457114.289609,106313,39980.218085,14.362439,39984.197588,40340.074074,False,False,False,False
2457114.310040,106314,39947.715768,14.814715,39969.132036,40325.038324,False,False,False,False
2457114.330472,106315,39929.524585,15.012620,39977.012155,40332.947839,False,True,True,True
2457114.350904,106316,39924.201427,14.456445,39994.628642,40350.593348,False,False,False,False
2457114.371335,106317,39880.441247,14.948077,39980.639924,40336.633314,False,False,False,False
2457114.391767,106318,39842.357165,15.066407,39981.727734,40337.749504,False,False,False,False
2457114.412198,106319,39798.337160,15.208303,39984.833932,40340.883812,False,False,False,False
2457114.432630,106320,39739.663784,16.015919,39973.412099,40329.489857,False,False,False,False
2457114.453061,106321,39972.291313,14.036186,39970.104955,40326.210391,False,True,True,True
2457114.473493,106322,39985.702355,14.438830,39980.774849,40336.907802,False,False,False,False
2457114.493925,106323,39956.904159,14.284291,39965.722835,40321.883176,False,False,False,False
2457114.514356,106324,39962.974099,15.112140,39991.760513,40347.948151,False,False,False,False
2457114.534788,106325,39916.195781,15.580865,39972.579636,40328.794516,False,False,False,False
2457114.555219,106326,39870.609504,15.037625,39957.878826,40314.120928,False,False,False,False
2457114.575651,106327,39858.842892,16.081608,39983.604010,40339.873351,False,False,False,False
2457114.596082,106328,39787.031857,15.859664,39965.351307,40321.647941,False,False,False,False
2457114.616514,106329,39743.338980,16.567904,39970.087464,40326.411482,False,False,False,False
2457114.636945,106330,39690.616282,16.494673,39974.151658,40330.503187,False,False,False,False
2457114.657377,106331,39606.042546,15.539672,39969.993222,40326.372426,False,False,False,False
2457114.677809,106332,39542.778615,15.066031,39991.224981,40347.632062,False,False,False,False
2457114.718672,106334,39997.681911,15.576679,39957.670991,40314.134580,False,True,True,True
2457114.739103,106335,40024.539692,14.486538,39984.385463,40340.877759,False,False,False,False
2457114.759535,106336,40037.489163,13.753890,39998.342934,40354.864289,False,False,False,False
2457114.779966,106337,40030.765895,15.695550,39993.008959,40349.559764,False,False,False,False
2457114.800398,106338,40021.376428,14.842807,39983.087592,40339.668275,False,False,False,False
2457114.820830,106339,40007.517707,15.043759,39975.520679,40332.131705,False,False,False,False
2457114.841261,106340,40013.199206,14.221864,39983.682056,40340.323932,False,False,False,False
2457114.861693,106341,40026.338006,13.712588,40008.099898,40364.773166,False,False,False,False
2457114.882124,106342,39994.983832,15.313382,39986.360978,40343.066222,False,False,False,False
2457114.902556,106343,39977.389977,14.290576,39979.657636,40336.395476,False,False,False,False
2457114.922987,106344,39981.304480,15.070391,39994.109922,40350.881018,False,False,False,False
2457114.943419,106345,39942.619865,15.639412,39916.581782,40273.386833,False,True,True,True
2457114.963850,106346,40003.952241,13.741847,39982.983351,40339.823096,False,False,False,False
2457114.984282,106347,39989.050965,15.051784,39977.307160,40334.182377,False,False,False,False
2457115.004714,106348,39983.147791,13.994429,39978.080272,40334.991779,False,False,False,False
2457115.025145,106349,39964.871208,14.492134,39968.431688,40325.380340,False,False,False,False
2457115.045577,106350,39958.262518,14.519793,39971.571976,40328.558670,False,False,False,False
2457115.066008,106351,39960.350948,14.479145,39978.857772,40335.883445,False,False,False,False
2457115.086440,106352,39947.626755,14.926147,39972.241363,40329.306990,False,False,False,False
2457115.106871,106353,39922.872722,15.684808,39964.000860,40321.107457,False,False,False,False
2457115.127303,106354,39922.345021,14.755713,39975.401639,40332.550263,False,False,False,False
2457115.147734,106355,39905.087612,15.583302,39971.998298,40329.190044,False,False,False,False
2457115.168166,106356,39884.455935,15.488592,39975.450477,40332.686482,False,True,True,True
2457115.188598,106357,39970.954478,12.800790,39949.290155,40306.571596,False,True,True,True
2457115.290755,106362,40015.886636,15.259265,39983.320574,40340.848264,False,True,True,True
2457115.311187,106363,40016.367568,14.516774,39981.521048,40339.102085,False,False,False,False
2457115.331619,106364,40001.574131,13.413860,39965.622345,40323.258191,False,False,False,False
2457115.352050,106365,40014.408851,14.572385,39975.295349,40332.987505,False,False,False,False
2457115.372482,106366,40006.681064,14.115983,39968.967864,40326.717874,False,False,False,False
2457115.392913,106367,40021.474782,14.697379,39984.474440,40342.283887,False,False,False,False
2457115.413345,106368,39999.379738,14.983665,39967.818607,40325.689117,False,False,False,False
2457115.433776,106369,39999.953287,14.501387,39974.095907,40332.029146,False,False,False,False
2457115.454208,106370,40007.992085,13.973110,39986.284145,40344.281819,False,False,False,False
2457115.474639,106371,39979.428909,14.404465,39965.733505,40323.797363,False,False,False,False
2457115.495071,106372,39965.374750,15.237654,39959.250253,40317.382084,False,False,False,False
2457115.515503,106373,39958.404137,13.862938,39959.076271,40317.277905,False,False,False,False
2457115.535934,106374,39956.408786,14.597245,39971.622513,40329.895823,False,False,False,False
2457115.556366,106375,39950.383771,14.053878,39980.983266,40339.330164,False,False,False,False
2457115.576797,106376,39916.300821,15.150145,39961.036156,40319.458597,False,False,False,False
2457115.597229,106377,39914.902931,14.844276,39975.942313,40334.442291,False,False,False,False
2457115.617660,106378,39896.686756,14.679897,39976.136715,40334.716269,False,False,False,False
2457115.638092,106379,39870.720836,15.396569,39965.107583,40323.768789,False,False,False,False
2457115.658524,106380,39858.539498,15.141726,39973.460003,40332.204981,False,False,False,False
2457115.678955,106381,39967.905084,14.451877,39928.345297,40287.176208,False,True,True,True
2457115.699387,106382,40019.684207,14.087419,39983.351665,40342.270711,False,False,False,False
2457115.719818,106383,39995.693474,13.700172,39958.940937,40317.950361,False,False,False,False
2457115.740250,106384,39998.862402,14.581667,39965.654147,40324.756233,False,False,False,False
2457115.760681,106385,39996.357570,14.393975,39967.074850,40326.271922,False,False,False,False
2457115.781113,106386,39989.909757,15.480056,39968.836075,40328.130503,False,False,False,False
2457115.801545,106387,39958.838179,14.552179,39951.952460,40311.346649,False,False,False,False
2457115.821976,106388,39978.134959,14.172402,39980.431442,40339.927841,False,False,False,False
2457115.842408,106389,39950.411234,15.436232,39965.524295,40325.125396,False,False,False,False
2457115.862839,106390,39952.074286,14.780306,39986.428151,40346.136484,False,False,False,False
2457115.883271,106391,39903.876366,14.901405,39953.948432,40313.766568,False,False,False,False
2457115.903702,106392,39895.028125,14.723954,39964.839971,40324.770525,False,False,False,False
2457115.924134,106393,39971.429456,15.058288,39937.071140,40297.116765,False,True,True,True
2457115.944566,106394,40019.701981,13.400131,39993.349457,40353.512849,False,False,False,False
2457115.964997,106395,40017.454613,14.173073,39984.084411,40344.368304,False,False,False,False
2457115.985429,106396,40011.862585,13.811129,39974.401229,40334.808400,False,False,False,False
2457116.005860,106397,40011.679994,13.897182,39974.871656,40335.404923,False,False,False,False
2457116.026292,106398,40019.369396,13.480289,39987.661207,40348.323426,False,False,False,False
2457116.046723,106399,40005.552600,13.406983,39982.355671,40343.149740,False,False,False,False
2457116.067155,106400,39996.860560,14.583428,39982.468027,40343.396887,False,False,False,False
2457116.087586,106401,39963.399745,14.853326,39960.017730,40321.084357,False,False,False,False
2457116.108018,106402,39962.344589,15.467728,39973.591465,40334.798879,False,False,False,False
2457116.128450,106403,39959.704466,14.508677,39985.093865,40346.445127,False,False,False,False
2457116.148881,106404,39923.845005,14.673397,39969.396590,40330.894797,False,False,False,False
2457116.169313,106405,39988.886093,13.881180,39954.914307,40316.562600,False,True,True,True
2457116.189744,106406,40020.920261,14.726177,39986.013691,40347.815248,False,False,False,False
2457116.210176,106407,39967.313364,14.904371,39936.967943,40298.925984,False,False,False,False
2457116.230607,106408,39944.863659,13.944859,39925.178067,40287.295851,False,False,False,False
2457116.251039,106409,39937.597586,14.157915,39929.401475,40291.682300,False,False,False,False
2457116.271470,106410,39924.127058,14.684626,39928.821251,40291.268453,False,False,False,False
2457116.291902,106411,39927.139437,14.894659,39949.795584,40312.412543,False,False,False,False
2457116.312334,106412,39906.648977,15.265169,39944.253003,40307.043133,False,False,False,False
2457116.332765,106413,39923.614361,14.487263,39980.549291,40343.516048,False,False,False,False
2457116.353197,106414,39879.056197,14.486241,39962.170252,40325.317129,False,False,False,False
2457116.373628,106415,39851.077099,15.890949,39958.795299,40322.125829,False,False,False,False
2457116.394060,106416,39822.268437,14.301826,39970.697856,40334.215611,False,False,False,False
2457116.414491,106417,39952.410069,14.733349,39946.375927,40310.084517,False,True,True,True
2457116.434923,106418,39976.970540,14.092032,39965.985805,40329.888877,False,False,False,False
2457116.455355,106419,39949.398014,15.233410,39955.448901,40319.550144,False,False,False,False
2457116.475786,106420,39922.234438,15.050451,39947.135425,40311.438560,False,False,False,False
2457116.496218,106421,39876.674100,14.919265,39918.722548,40283.231338,False,False,False,False
2457116.516649,106422,39850.359209,14.936636,39921.317211,40286.035458,False,False,False,False
2457116.537081,106423,39836.141662,14.339986,39938.142922,40303.074460,False,False,False,False
2457116.557512,106424,39835.962626,15.400643,39973.595552,40338.744258,False,False,False,False
2457116.577944,106425,39761.001440,15.105333,39960.801268,40326.171053,False,True,True,True
2457116.598375,106426,39698.772396,15.038273,39949.873604,40315.468415,False,False,False,False
2457116.618807,106427,39651.814272,15.021772,39960.075402,40325.899227,False,False,False,False
2457116.639239,106428,39568.925159,14.565708,39963.442675,40329.499535,False,False,False,False
2457116.680102,106430,39919.744921,13.687597,39923.336864,40289.872005,False,True,True,True
2457116.700533,106431,39956.056229,13.242050,39972.715467,40339.495927,False,False,False,False
2457116.720965,106432,39958.017670,13.389069,39974.367345,40341.397288,False,False,False,False
2457116.741396,106433,39934.737973,14.110091,39938.864270,40306.147900,False,False,False,False
2457116.761828,106434,39952.453904,14.544230,39951.032100,40318.573654,False,False,False,False
2457116.782260,106435,39968.782706,13.543225,39965.724319,40333.528069,False,False,False,False
2457116.802691,106436,40005.621198,13.973571,39994.306226,40362.376477,False,False,False,False
2457116.823123,106437,39988.892693,14.093697,39967.877253,40336.218348,False,False,False,False
2457116.843554,106438,39989.409518,14.300920,39962.351994,40330.968311,False,False,False,False
2457116.863986,106439,40002.066502,14.327709,39969.927552,40338.823498,False,False,False,False
2457116.884417,106440,40008.249187,13.977879,39974.852783,40344.032805,False,False,False,False
2457116.904849,106441,39994.715681,14.452051,39962.100708,40331.569284,False,False,False,False
2457116.925280,106442,39985.762671,14.662259,39955.796489,40325.558128,False,False,False,False
2457116.945712,106443,39997.176347,13.408732,39972.089843,40342.149091,False,False,False,False
2457116.966144,106444,39976.743793,14.824861,39953.938866,40324.300301,False,False,False,False
2457116.986575,106445,39974.030142,14.362261,39961.672045,40332.340275,False,False,False,False
2457117.007007,106446,39967.542515,15.209942,39961.343651,40332.323323,False,False,False,False
2457117.027438,106447,39953.833841,14.166426,39956.892538,40328.188324,False,False,False,False
2457117.047870,106448,39940.632710,15.215725,39952.830157,40324.446762,False,False,False,False
2457117.068301,106449,39938.866913,15.397125,39962.942296,40334.884462,False,False,False,False
2457117.088733,106450,39924.430979,14.354704,39955.952144,40328.224640,False,False,False,False
2457117.109164,106451,39887.385030,15.191932,39937.031046,40309.638670,False,False,False,False
2457117.129596,106452,39911.883298,14.250579,39975.832308,40348.779894,False,False,False,False
2457117.150028,106453,39935.459196,14.217264,39923.710495,40297.002905,False,True,True,True
2457117.170459,106454,39959.801036,13.407479,39956.421941,40330.064064,False,False,False,False
2457117.190891,106455,39968.125089,14.065291,39955.328826,40329.325589,False,False,False,False
2457117.211322,106456,39973.286164,14.352473,39952.251871,40326.608223,False,False,False,False
2457117.231754,106457,39995.128405,13.602057,39967.512784,40342.233708,False,True,True,True
2457117.252186,106458,39967.021343,14.218632,39935.516333,40310.606836,False,False,False,False
2457117.272617,106459,39985.287538,14.198665,39953.882626,40329.347749,False,False,False,False
2457117.293049,106460,39982.939207,14.591440,39953.196566,40329.041376,False,False,False,False
2457117.313480,106461,39967.627774,15.362716,39940.208995,40316.438585,False,False,False,False
2457117.333912,106462,39990.393625,14.730360,39970.393255,40347.012749,False,False,False,False
2457117.354343,106463,39965.276257,14.721470,39956.415285,40333.429835,False,False,False,False
2457117.374775,106464,39945.589780,15.271590,39947.468318,40324.883097,False,False,False,False
2457117.395206,106465,39927.430007,14.868550,39904.594157,40282.414372,False,True,True,True
2457117.415638,106466,39957.487118,15.765614,39931.660385,40309.891269,False,False,False,False
2457117.436070,106467,39975.571724,14.673729,39955.813033,40334.459840,False,False,False,False
2457117.456501,106468,39970.143589,14.706860,39960.617286,40339.685298,False,False,False,False
2457117.476933,106469,39941.900916,14.106442,39943.367813,40322.862338,False,False,False,False
2457117.497364,106470,39948.707141,14.270036,39960.525190,40340.451561,False,False,False,False
2457117.517796,106471,39927.945125,14.621804,39955.771496,40336.135071,False,False,False,False
2457117.538227,106472,39906.458005,14.959868,39954.940930,40335.747090,False,False,False,False
2457117.558659,106473,39874.486623,15.241141,39942.004795,40323.258946,False,False,False,False
2457117.579091,106474,39863.317533,15.263346,39953.436489,40335.144061,False,False,False,False
2457117.599522,106475,39805.537156,15.896068,39931.576835,40313.743281,False,False,False,False
2457117.619954,106476,39776.047364,15.352565,39934.128369,40316.759164,False,False,False,False
2457117.640385,106477,39934.707739,14.495577,39909.672222,40292.772865,False,True,True,True
2457117.660817,106478,39966.045334,14.357620,39951.063810,40334.639822,False,False,False,False
2457117.681249,106479,39970.836846,14.256076,39947.343793,40331.400718,False,False,False,False
2457117.701680,106480,39973.945728,14.000454,39943.082182,40327.625578,False,False,False,False
2457117.722112,106481,39965.727766,15.198603,39933.037643,40318.073099,False,False,False,False
2457117.742543,106482,39950.560286,16.546961,39919.338868,40304.871991,False,False,False,False
2457117.762975,106483,39967.394382,14.781510,39940.885410,40326.921821,False,False,False,False
2457117.783406,106484,39959.996923,14.556765,39942.661218,40329.206564,False,False,False,False
2457117.803838,106485,39955.807828,14.263625,39945.676734,40332.736684,False,False,False,False
2457117.824269,106486,39949.558433,14.466596,39954.222234,40341.802466,False,False,False,False
2457117.844701,106487,39918.104985,14.980124,39935.604607,40323.710830,False,False,False,False
2457117.865133,106488,39890.222127,15.251929,39921.694235,40310.332168,False,False,False,False
2457117.885564,106489,39948.687206,14.994785,39931.340896,40320.516275,False,True,True,True
2457117.905996,106490,39952.643496,14.567343,39934.974671,40324.693258,False,False,False,False
2457117.926427,106491,39942.613756,15.645910,39934.726692,40324.994259,False,False,False,False
2457117.946859,106492,39937.901352,15.263321,39943.751077,40334.573413,False,False,False,False
2457117.967290,106493,39931.513987,15.537870,39950.927919,40342.310832,False,False,False,False
2457117.987722,106494,39899.855240,15.569138,39936.478586,40328.427898,False,False,False,False
2457118.008154,106495,39886.936963,14.023971,39945.249939,40337.771488,False,False,False,False
2457118.028585,106496,39835.225889,15.732492,39913.363736,40306.463376,False,False,False,False
2457118.049017,106497,39831.631219,14.362735,39938.356952,40332.040551,False,False,False,False
2457118.069448,106498,39783.604391,15.585833,39927.637434,40321.910876,False,False,False,False
2457118.089880,106499,39732.085749,16.460844,39911.208248,40306.077424,False,False,False,False
2457118.110311,106500,39711.327217,14.461754,39938.774427,40334.245248,False,False,False,False
2457118.130743,106501,39910.629075,13.884868,39876.381942,40272.460334,False,True,True,True
2457118.151175,106502,39957.270279,14.335068,39934.299023,40330.990917,False,False,False,False
2457118.171606,106503,39964.885473,14.490236,39934.033073,40331.344413,False,False,False,False
2457118.192038,106504,39967.466633,14.106747,39934.905055,40332.841804,False,False,False,False
2457118.212469,106505,39969.342387,14.891427,39939.157679,40337.725804,False,False,False,False
2457118.232901,106506,39957.069422,14.447081,39936.602618,40335.808096,False,False,False,False
2457118.253332,106507,39955.553043,15.020885,39944.100187,40343.949014,False,False,False,False
2457118.273764,106508,39913.828060,15.687275,39915.085769,40315.583944,False,False,False,False
2457118.294195,106509,39901.627194,15.761703,39924.917222,40326.070753,False,False,False,False
2457118.314627,106510,39873.272130,15.851966,39910.947237,40312.762143,False,False,False,False
2457118.335059,106511,39863.709137,15.065521,39924.778815,40327.261120,False,False,False,False
2457118.355490,106512,39837.087100,14.627351,39928.739963,40331.895709,False,False,False,False
2457118.375922,106513,39903.026824,13.271245,39897.267484,40301.102709,False,True,True,True
2457118.396353,106514,39907.604136,15.614820,39918.618289,40323.139041,False,False,False,False
2457118.416785,106515,39928.675324,14.387965,39924.460580,40329.672921,False,False,False,False
2457118.437216,106516,39959.030992,13.483592,39945.852956,40351.762947,False,False,False,False
2457118.457648,106517,39959.860484,13.532693,39934.514599,40341.128311,False,False,False,False
2457118.478080,106518,39966.366117,14.500498,39935.746393,40343.069894,False,False,False,False
2457118.498511,106519,39951.784004,14.471031,39920.463371,40328.502742,False,False,False,False
2457118.518943,106520,39954.946989,13.832468,39928.330438,40337.091766,False,False,False,False
2457118.539374,106521,39938.345880,14.554446,39921.576399,40331.065765,False,False,False,False
2457118.559806,106522,39924.404128,13.853627,39921.887455,40332.110952,False,False,False,False
2457118.580237,106523,39919.404465,14.639297,39936.526544,40347.490269,False,False,False,False
2457118.600669,106524,39880.984367,15.367790,39920.590648,40332.300694,False,False,False,False
2457118.641532,106526,39952.748521,14.953227,39926.360228,40339.581212,False,True,True,True
2457118.661964,106527,39946.732677,14.606480,39918.857157,40332.842760,False,False,False,False
2457118.682395,106528,39937.692589,14.310616,39917.550896,40332.307221,False,False,False,False
2457118.702827,106529,39941.905744,13.362670,39930.318627,40345.851774,False,False,False,False
2457118.723258,106530,39906.304609,14.746607,39902.847524,40319.163595,False,False,False,False
2457118.743690,106531,39903.532396,15.110815,39914.545167,40331.650266,False,False,False,False
2457118.764122,106532,39893.791619,14.944415,39917.883122,40335.783342,False,False,False,False
2457118.784553,106533,39897.891858,13.710143,39933.669778,40352.371218,False,False,False,False
2457118.804985,106534,39860.820550,13.708102,39917.182355,40336.691116,False,False,False,False
2457118.825416,106535,39825.050761,15.724282,39901.083642,40321.405808,False,False,False,False
2457118.845848,106536,39787.784966,15.173862,39889.835776,40310.977441,False,False,False,False
2457118.866280,106537,39910.657083,14.265216,39880.577389,40302.544642,False,True,True,True
2457118.886711,106538,39930.061357,13.826025,39916.126625,40338.925540,False,True,True,True
2457118.907143,106539,39953.036667,14.032700,39930.006076,40353.642737,False,False,False,False
2457118.927574,106540,39939.402578,13.896837,39910.493440,40334.973916,False,False,False,False
2457118.948006,106541,39928.533401,13.777237,39896.420162,40321.750515,False,False,False,False
2457118.968437,106542,39927.452215,14.571535,39897.789264,40323.975563,False,False,False,False
2457118.988869,106543,39933.692472,14.362868,39908.315966,40335.364256,False,False,False,False
2457119.009300,106544,39922.072124,14.650761,39900.320717,40328.237048,False,False,False,False
2457119.029732,106545,39932.637219,13.549285,39920.578584,40349.369000,False,False,False,False
2457119.050163,106546,39898.668323,15.409272,39894.959209,40324.629733,False,False,False,False
2457119.070595,106547,39883.760448,15.963632,39891.072059,40321.628717,False,False,False,False
2457119.091027,106548,39873.892312,15.671603,39899.288260,40330.737070,False,False,False,False
2457119.111458,106549,39872.827480,13.954609,39877.343958,40309.690917,False,True,True,True
2457119.131890,106550,39876.572198,14.781985,39893.204898,40326.456008,False,False,False,False
2457119.152321,106551,39906.241729,13.904088,39906.406769,40340.568009,False,False,False,False
2457119.172753,106552,39904.714602,13.810288,39899.494140,40334.571483,False,False,False,False
2457119.193185,106553,39919.491309,13.840909,39906.293845,40342.293253,False,False,False,False
2457119.213616,106554,39936.111687,14.040047,39913.885354,40350.812776,False,False,False,False
2457119.234048,106555,39884.133588,13.776427,39857.988082,40295.849456,False,False,False,False
2457119.254479,106556,39896.886316,13.458158,39866.891971,40305.693221,False,False,False,False
2457119.274911,106557,39894.592978,13.845227,39865.611801,40305.358838,False,False,False,False
2457119.295342,106558,39903.502319,14.384155,39878.160558,40318.859286,False,False,False,False
2457119.315774,106559,39896.778703,14.338267,39880.982326,40322.638621,False,False,False,False
2457119.336206,106560,39890.961905,13.182512,39883.595218,40326.214944,False,False,False,False
2457119.356637,106561,39895.028932,14.686488,39894.694816,40338.283835,False,False,False,False
2457119.377069,106562,39878.104580,13.912006,39890.810483,40335.374629,False,False,False,False
2457119.397500,106563,39861.310303,14.445801,39888.090452,40333.635540,False,False,False,False
2457119.417932,106564,39839.908902,15.501067,39883.030298,40329.562142,False,False,False,False
2457119.438363,106565,39822.490886,14.790414,39890.729411,40338.253793,False,False,False,False
2457119.458795,106566,39784.965117,16.014704,39872.618669,40321.141354,False,False,False,False
2457119.479227,106567,39751.354815,16.056097,39869.270543,40318.797293,False,False,False,False
2457119.499658,106568,39734.860965,14.736756,39890.675003,40341.211544,False,False,False,False
2457119.520090,106569,39690.670962,15.247910,39884.394446,40335.946497,False,False,False,False
2457119.540521,106570,39617.738663,16.830536,39856.735391,40309.308637,False,False,False,False
2457119.560953,106571,39586.261305,15.490763,39866.344691,40319.944810,False,False,False,False
2457119.581384,106572,39528.334373,15.751309,39852.833788,40307.466434,False,False,False,False
2457119.601816,106573,39861.672249,14.567833,39830.872468,40286.543273,False,True,True,True
2457119.622247,106574,39903.897977,14.868728,39875.655610,40332.370181,False,False,False,False
2457119.642679,106575,39903.065086,15.468056,39873.716781,40331.480715,False,False,False,False
2457119.663111,106576,39902.551446,14.614230,39877.215083,40336.033944,False,False,False,False
2457119.683542,106577,39907.844677,14.276585,39890.959541,40350.838872,False,False,False,False
2457119.703974,106578,39879.943918,14.230330,39871.649810,40332.595131,False,False,False,False
2457119.724405,106579,39854.610787,14.364673,39862.156890,40324.173698,False,False,False,False
2457119.744837,106580,39847.034284,13.880263,39868.552261,40331.646033,False,False,False,False
2457119.765269,106581,39814.087994,16.245304,39854.216889,40318.393062,False,False,False,False
2457119.785700,106582,39826.695507,13.675617,39892.802091,40358.066094,False,False,False,False
2457119.806132,106583,39769.523175,14.658797,39860.559462,40326.916696,False,False,False,False
2457119.826563,106584,39733.503589,15.385255,39860.767755,40328.223585,False,False,False,False
2457119.846995,106585,39831.947550,13.363142,39827.200602,40295.760368,False,True,True,True
2457119.867427,106586,39862.734098,12.870951,39877.395333,40347.064362,False,False,False,False
2457119.887858,106587,39849.146524,14.695448,39848.399626,40319.183202,False,False,False,False
2457119.908290,106588,39882.898378,13.786825,39870.929286,40342.832666,False,False,False,False
2457119.928721,106589,39912.509570,14.105714,39892.756855,40365.785283,False,False,False,False
2457119.949153,106590,39889.036192,13.989756,39861.725358,40335.884033,False,False,False,False
2457119.969584,106591,39886.136984,14.443071,39857.369414,40332.663516,False,False,False,False
2457119.990016,106592,39892.869154,14.048212,39865.718778,40342.153443,False,False,False,False
2457120.010447,106593,39893.637985,13.561356,39876.399940,40353.980287,False,False,False,False
2457120.030879,106594,39843.976630,14.616208,39836.412446,40315.143566,False,False,False,False
2457120.051311,106595,39858.901950,14.121140,39867.132077,40347.019012,False,False,False,False
2457120.071742,106596,39839.857480,13.340163,39868.840528,40349.888306,False,False,False,False
2457120.092174,106597,39839.319481,13.322151,39819.916574,40302.130192,False,True,True,True
2457120.112605,106598,39859.973117,14.105332,39867.458230,40350.842634,False,True,True,True
2457120.133037,106599,39851.059527,14.006654,39846.294069,40330.854195,False,False,False,False
2457120.153469,106600,39857.082370,14.473222,39842.280294,40328.021028,False,False,False,False
2457120.173900,106601,39869.635826,13.552376,39844.375477,40331.301673,False,False,False,False
2457120.194332,106602,39852.890546,14.707671,39824.835425,40312.951917,False,False,False,False
2457120.214763,106603,39870.262753,14.781788,39842.839325,40332.150898,False,False,False,False
2457120.235195,106604,39857.515650,15.059355,39838.055056,40328.566458,False,False,False,False
2457120.255626,106605,39844.972521,14.601385,39834.584665,40326.300629,False,False,False,False
2457120.276058,106606,39833.684757,14.253735,39838.623442,40331.548644,False,False,False,False
2457120.296490,106607,39819.537272,14.636529,39841.857241,40335.996331,False,False,False,False
2457120.316921,106608,39794.562666,14.229929,39833.703790,40329.061377,False,False,False,False
2457120.337353,106609,39773.438216,14.552815,39776.920838,40273.501497,False,True,True,True
2457120.357784,106610,39813.890042,13.804534,39855.647543,40353.455811,False,True,True,True
2457120.378216,106611,39781.822853,14.534203,39841.861027,40340.901403,False,False,False,False
2457120.398647,106612,39751.309458,14.670637,39845.085939,40345.362884,False,False,False,False
2457120.419079,106613,39695.938772,16.433031,39823.295285,40324.813221,False,False,False,False
2457120.439511,106614,39678.955415,15.208262,39855.700371,40358.463681,False,False,False,False
2457120.459942,106615,39589.104389,15.631863,39825.507490,40329.520518,False,False,False,False
2457120.480374,106616,39545.338321,15.213029,39835.153159,40340.420217,False,False,False,False
2457120.500805,106617,39476.601356,14.608640,39846.176208,40352.701547,False,False,False,False
2457120.521237,106618,39396.906183,15.473562,39830.718527,40338.506376,False,False,False,False
2457120.541669,106619,39305.941108,14.973676,39829.691415,40338.745965,False,False,False,False
2457120.562100,106620,39178.052121,15.933822,39678.593840,40188.919219,False,False,False,False
2457120.602963,106622,39844.065883,13.948236,39817.135383,40330.014696,False,True,True,True
2457120.623395,106623,39852.718819,13.801506,39824.257579,40338.419895,False,False,False,False
2457120.643826,106624,39842.934323,13.903701,39818.096854,40333.546158,False,False,False,False
2457120.664258,106625,39856.547411,14.024694,39835.159453,40351.899670,False,False,False,False
2457120.684689,106626,39831.238795,14.749352,39817.630302,40335.665310,False,False,False,False
2457120.705121,106627,39836.223524,14.827326,39830.890675,40350.224331,False,False,False,False
2457120.725553,106628,39799.726274,15.818274,39809.847431,40330.483526,False,True,True,True
2457120.745984,106629,39810.948935,14.388704,39829.419804,40351.362086,False,False,False,False
2457120.766416,106630,39785.531362,13.379172,39817.626654,40340.878846,False,False,False,False
2457120.786847,106631,39756.726778,15.828375,39808.403710,40332.969468,False,False,False,False
2457120.807279,106632,39732.038814,15.096414,39798.518022,40324.400972,False,False,False,False
2457120.827711,106633,39792.857995,13.943789,39768.526116,40295.729817,False,True,True,True
